iata,lat,lon
MVY,41.39310074,-70.61430359
MYR,33.67969894,-78.92829895
DGN,38.33250046,-77.03720093
NEL,40.03329849,-74.353302
YUM,32.65660095,-114.6060028
NVN,39.81850052,-120.3529968
ODC,37.75630188,-120.8000031
EYR,39.0041008,-119.1579971
OAJ,34.82920074,-77.61209869
OAK,37.72129822,-122.2210007
OAR,36.68190002,-121.762001
OGS,44.68190002,-75.46549988
OKC,35.39310074,-97.60070038
OLD,44.95280075,-68.67430115
OLM,46.9693985,-122.9029999
OMA,41.30319977,-95.89409637
ONT,34.05599976,-117.6009979
ORD,41.97859955,-87.90480042
ORF,36.89459991,-76.20120239
ORH,42.26729965,-71.8757019
ESD,48.70819855,-122.9100037
OSH,43.9844017,-88.55699921
OTH,43.417099,-124.2460022
OTM,41.10660172,-92.44789886
OWB,37.74010086,-87.16680145
BSQ,31.36400032,-109.8830032
HBK,34.94070053,-110.1380005
CWX,32.24539948,-109.8949966
PAE,47.90629959,-122.2819977
PAH,37.06079865,-88.77380371
PBG,44.65090179,-73.4681015
PBI,26.68320084,-80.09559631
PDK,33.87559891,-84.30200195
PDX,45.58869934,-122.5979996
PFC,45.19979858,-123.961998
PFN,30.21209908,-85.68280029
PGA,36.92610168,-111.447998
PGV,35.6352005,-77.38529968
PHF,37.13190079,-76.49299622
ADR,33.4516983,-79.52619934
PHL,39.87189865,-75.2410965
PHX,33.43429947,-112.012001
PIA,40.66419983,-89.69329834
PIB,31.46710014,-89.33709717
PIE,27.91020012,-82.68740082
PIH,42.90980148,-112.5960007
PIR,44.38270187,-100.2860031
PIT,40.49150085,-80.23290253
PKB,39.3451004,-81.43920136
PLN,45.57089996,-84.79669952
PMD,34.62939835,-118.0849991
PNS,30.47340012,-87.18659973
POU,41.62659836,-73.88420105
PQI,46.68899918,-68.0447998
PRC,34.65449905,-112.4199982
PSC,46.26470184,-119.1190033
PSM,43.07789993,-70.82330322
PSP,33.82970047,-116.5070038
PUB,38.28910065,-104.4970016
Id,46.7439003,-117.1100006
PVD,41.73260117,-71.42040253
PWM,43.64619827,-70.30930328
PWT,47.49020004,-122.7649994
RAP,44.04529953,-103.0569992
RCT,43.90000153,-85.51670074
RDD,40.50899887,-122.2929993
RDG,40.37850189,-75.96520233
RDM,44.2541008,-121.1500015
RDU,35.87760162,-78.78749847
RFD,42.19540024,-89.09719849
RHI,45.63119888,-89.46749878
RIC,37.50519943,-77.31970215
RKD,44.06010056,-69.09919739
RKS,41.59420013,-109.0650024
RNO,39.49909973,-119.7679977
ROA,37.32550049,-79.97540283
ROC,43.1189003,-77.67240143
ROW,33.30160141,-104.5309982
RQO,35.47269821,-98.00579834
RST,43.90829849,-92.5
RSW,26.53619957,-81.75520325
RUT,43.52939987,-72.94960022
RWI,35.85630035,-77.89189911
RXE,43.83390045,-111.8050003
AHM,42.19029999,-122.6610031
BDY,43.08649826,-124.4079971
SUO,43.87630081,-121.4530029
VSK,46.21860123,-119.2099991
SAF,35.61709976,-106.0889969
SAN,32.73360062,-117.1900024
SAS,33.24140167,-115.9520035
SAT,29.53370094,-98.46980286
SAV,32.12760162,-81.20210266
SBA,34.42620087,-119.8399963
SBN,41.70869827,-86.31729889
SBP,35.23680115,-120.6419983
SBY,38.34049988,-75.51029968
SDF,38.17440033,-85.73600006
SDY,47.70690155,-104.1930008
SEA,47.44900131,-122.3089981
SFB,28.77759933,-81.23750305
SFO,37.61899948,-122.375
SGF,37.24570084,-93.38860321
SGU,37.03638889,-113.5103056
SHD,38.26380157,-78.89640045
SHR,44.76919937,-106.9800034
SHV,32.44660187,-93.82559967
SJC,37.36259842,-121.9290009
SJT,31.35770035,-100.4960022
SLC,40.78839874,-111.9779968
SLK,44.38529968,-74.20619965
SLN,38.79100037,-97.65219879
SMF,38.69540024,-121.5910034
SMX,34.89889908,-120.4570007
SNA,33.67570114,-117.8679962
SOW,34.26549912,-110.0059967
SPI,39.84410095,-89.67790222
SPS,33.98880005,-98.49189758
SRQ,27.39539909,-82.55439758
STC,45.54660034,-94.05989838
STL,38.74869919,-90.37000275
STP,44.93450165,-93.05999756
STS,38.50899887,-122.8130035
SUN,43.50439835,-114.2959976
SUX,42.40259933,-96.38439941
SVC,32.63650131,-108.1559982
SWF,41.5041008,-74.10479736
SYN,44.4754982,-93.01629639
SYR,43.11119843,-76.10630035
SZN,34.06060028,-119.9150009
SZP,34.34719849,-119.060997
TAD,37.25939941,-104.3410034
TBN,37.74160004,-92.14070129
TCL,33.22060013,-87.61139679
TEX,37.9538002,-107.9079971
TLH,30.39649963,-84.35030365
OTK,45.41820145,-123.814003
ASQ,39.4679985,-117.1949997
TOL,41.58679962,-83.80780029
TPA,27.97550011,-82.53320313
TPL,31.15250015,-97.40779877
TRI,36.47520065,-82.40740204
TTN,40.27669907,-74.81349945
TUL,36.19839859,-95.88809967
TUP,34.26810074,-88.76989746
TUS,32.11610031,-110.9410019
TVC,44.74140167,-85.5821991
TVL,38.89390183,-119.9950027
 Ms,32.35160065,-91.02770233
TWF,42.48180008,-114.487999
TXK,33.45370102,-93.99099731
TYR,32.35409927,-95.40239716
TYS,35.81100082,-83.9940033
BFG,37.54579926,-110.7129974
RVR,38.96139908,-110.2269974
ICS,44.49380112,-116.0159988
UIN,39.94269943,-91.19460297
ATO,39.21099854,-82.23139954
SCE,40.84930038,-77.84870148
VAD,30.96780014,-83.19300079
VCT,28.8526001,-96.91850281
VKX,38.74760056,-76.9571991
VLD,30.78249931,-83.27670288
VPS,30.48320007,-86.52539825
VRB,27.65559959,-80.41790009
VSF,43.34360123,-72.51730347
WAL,37.94020081,-75.46640015
WAY,39.90010071,-80.13310242
WRI,40.0155983,-74.59169769
WRL,43.96569824,-107.9509964
XNA,36.2818985,-94.30680084
YIP,42.23789978,-83.53040314
YKM,46.56819916,-120.5439987
YNG,41.26070023,-80.67910004
ZPH,28.22820091,-82.15589905
ZZV,39.94440079,-81.89209747
TIA,41.41469955,19.72060013
BOJ,42.56959915,27.51519966
GOZ,43.15140152,25.71290016
JAM,42.45489883,26.35219955
PDV,42.06779861,24.85079956
PVN,43.45140076,24.50279999
SOF,42.69669342,23.41143608
SLS,44.05519867,27.17880058
SZR,42.37670136,25.65519905
VID,44.0223999,22.81609917
VAR,43.23210144,27.82509995
ECN,35.15470123,33.49610138
LCA,34.87509918,33.62490082
PFO,34.7179985,32.4856987
AKT,34.5904007,32.98789978
DBV,42.56140137,18.26819992
LSZ,44.56579971,14.39309978
OSI,45.46269989,18.81019974
PUY,44.89350128,13.9222002
RJK,45.21689987,14.5703001
BWK,43.28570175,16.67970085
SPU,43.53889847,16.29800034
ZAG,45.74290085,16.06879997
ZAD,44.10829926,15.34669971
ABC,38.94850159,-1.863520026
ALC,38.28219986,-0.558156014
LEI,36.84389877,-2.370100021
OVD,43.56359863,-6.034619808
ODB,37.84199905,-4.848879814
BIO,43.30110168,-2.910609961
RGS,42.35760117,-3.620759964
BCN,41.29710007,2.078459978
BJZ,38.8913002,-6.821330071
CDT,39.99919891,0.026110999
LCG,43.30210114,-8.377260208
ECV,40.37070084,-3.785140038
ILD,41.728185,0.535023
GRO,41.90100098,2.760550022
GRX,37.18870163,-3.777359963
IBZ,38.8728981,1.37311995
XRY,36.74459839,-6.060110092
MJV,37.77500153,-0.812389016
QSA,41.52090073,2.105079889
LEN,42.5890007,-5.655560017
RJL,42.46095349,-2.322235107
MAD,40.4936,-3.56676
HEV,37.36429977,-6.920939922
AGP,36.67490005,-4.499110222
MAH,39.86259842,4.218649864
OZP,37.17490005,-5.615940094
PMI,39.55170059,2.738810062
PNA,42.77000046,-1.646329999
REU,41.1473999,1.167170048
ROZ,36.64519882,-6.349460125
SLM,40.95209885,-5.501989842
EAS,43.35649872,-1.790609956
SCQ,42.89630127,-8.415140152
LEU,42.33860016,1.409170032
TOJ,40.49670029,-3.445869923
VLC,39.48929977,-0.481624991
VLL,41.70610046,-4.851940155
VIT,42.88280106,-2.7244699
VGO,42.23180008,-8.62677002
SDR,43.42710114,-3.820009947
ZAZ,41.66619873,-1.04155004
SVQ,37.41799927,-5.893109798
DPE,49.88249969,1.085279942
CQF,50.96210098,1.954759955
XCP,49.43439865,2.806109905
XLN,49.59579849,3.631669998
XSJ,49.86849976,3.029580116
XDK,51.04059982,2.550280094
BYF,49.9715004,2.697659969
LTQ,50.51739883,1.620589972
XVS,50.32580185,3.46126008
QAM,49.8730011,2.387069941
AGF,44.17470169,0.590556026
BOD,44.82830048,-0.715556026
EGC,44.82529831,0.518611014
CNG,45.65829849,-0.317499995
LRH,46.17919922,-1.195279956
PIS,46.58769989,0.306665987
MCU,46.22259903,2.363960028
LIG,45.8628006,1.179440022
XMJ,43.9117012,-0.507499993
NIT,46.31129837,-0.401502997
TLS,43.6291008,1.363819957
PUF,43.38000107,-0.41861099
LDE,43.17869949,-0.006439
ANG,45.72919846,0.221456006
BVE,45.1507988,1.469169974
PGX,45.19810104,0.81555599
XDA,43.68920136,-1.068889976
BIQ,43.46839905,-1.52331996
XCX,46.78139877,0.551944017
ZAO,44.35139847,1.475280047
XGT,46.17919922,1.958330035
XAC,44.59640121,-1.110829949
LBI,43.91389847,2.113059998
DCM,43.55630112,2.28918004
RDZ,44.40790176,2.482670069
RYN,45.62810135,-0.972500026
XMW,44.02569962,1.378039956
XLR,44.98249817,-0.134721994
RCO,45.88779831,-0.983056009
XSL,44.79330063,1.244719982
XTB,43.21609879,0.078611001
IDY,46.71860123,-2.391109943
CMR,48.10990143,7.35901022
XBV,47.00590134,4.893420219
DLE,47.03900146,5.427249908
XVN,49.12239838,5.469049931
MVV,45.82080078,6.652219772
OBS,44.5442009,4.372189999
LPY,45.08069992,3.762890101
AHZ,45.0882988,6.084720135
ETZ,48.98210144,6.251319885
ANE,47.56029892,-0.312222004
XAV,45.62720108,6.32972002
BIA,42.55270004,9.483730316
CLY,42.53079987,8.793190002
FSC,41.50059891,9.097780228
AJA,41.92359924,8.802920342
PRP,41.66059875,8.889749527
SOZ,41.92440033,9.406000137
MFX,45.4068985,6.580560207
AUF,47.85020065,3.49710989
CMF,45.63809967,5.88022995
CFE,45.7867012,3.169169903
BOU,47.05810165,2.370280027
QNJ,46.19200134,6.268390179
CVF,45.39670181,6.634719849
LYS,45.72639847,5.090829849
QNX,46.29510117,4.795770168
SYT,46.41249847,4.013259888
RNE,46.05830002,4.00138998
NCY,45.92919922,6.098760128
XMK,44.58359909,4.740560055
GNB,45.36289978,5.329370022
VAF,44.92160034,4.969900131
VHY,46.16970062,3.403739929
AUR,44.89139938,2.421940088
CHR,46.86220169,1.730669975
LYN,45.72719955,4.944270134
CEQ,43.54199982,6.953479767
EBU,45.54059982,4.296390057
QIE,43.52270126,4.923840046
CCF,43.2159996,2.306319952
MRS,43.43927192,5.221424103
NCE,43.65840149,7.215869904
XOG,44.14049912,4.8667202
PGF,42.74039841,2.87067008
CTT,43.25249863,5.785190105
BAE,44.38830185,6.610280037
XAS,44.06969833,4.142119885
MPL,43.57619858,3.963010073
BZR,43.32350159,3.353899956
AVN,43.90729904,4.901830196
GAT,44.45500183,6.037779808
MEN,44.5021019,3.532819986
SCP,44.7016983,6.600279808
BVA,49.45439911,2.112780094
XSU,47.25680161,-0.115142003
EVX,49.02870178,1.219859958
XAN,48.44749832,0.109167002
LEH,49.53390121,0.088055998
XAB,50.14350128,1.831889987
ORE,47.9878006,1.760560036
XCR,48.77610016,4.184490204
LSO,46.47689819,-1.722779989
URO,49.38420105,1.174800038
XBQ,47.67850113,1.208840013
QTJ,48.45890045,1.523890019
TUF,47.43220139,0.727605999
CET,47.08209991,-0.87706399
LVA,48.03139877,-0.742986023
LBG,48.9693985,2.441390038
CSF,49.25350189,2.519140005
CDG,49.01279831,2.549999952
TNF,48.75189972,2.106189966
ORY,48.72529984,2.359440088
POX,49.09659958,2.040829897
VIY,48.7743988,2.201539993
QYR,48.32210159,4.016699791
NVS,47.00260162,3.113329887
XCB,50.22180176,3.154239893
XME,50.3105011,4.033120155
LIL,50.56190109,3.089440107
HZB,50.61840057,2.642240048
XCZ,49.78390121,4.647079945
XVO,47.63759995,6.203919888
BES,48.44789886,-4.418540001
CER,49.65010071,-1.470280051
DNR,48.58769989,-2.079960108
LBY,47.28939819,-2.346390009
GFR,48.8830986,-1.564170003
DOL,49.36529922,0.154305995
LRT,47.76060104,-3.440000057
EDM,46.70190048,-1.378630042
LDV,48.53030014,-4.151639938
CFR,49.1733017,-0.449999988
LME,47.94860077,0.201666996
RNS,48.06949997,-1.734789968
LAI,48.75439835,-3.471659899
UIP,47.97499847,-4.167789936
NTE,47.15319824,-1.610730052
SBK,48.53779984,-2.854439974
MXN,48.60319901,-3.815779924
VNE,47.72330093,-2.71855998
SNR,47.31219864,-2.149179936
QBQ,47.27470016,6.084169865
BSL,47.58959961,7.529910088
DIJ,47.26890183,5.090000153
MZM,49.07170105,6.131669998
EPL,48.32500076,6.069980145
XMF,47.48699951,6.790540218
ENC,48.69210052,6.230460167
BOR,47.6556015,7.010829926
RHE,49.31000137,4.050000191
SXB,48.53829956,7.628230095
VTL,48.22389984,5.935279846
XHE,43.09730148,6.146029949
FNI,43.75740051,4.416349888
LTT,43.20539856,6.481999874
MQC,47.09550095,-56.38029861
FSP,46.76290131,-56.17309952
PYR,37.92070007,21.29260063
AGQ,38.60200119,21.3512001
AXD,40.85589981,25.95630074
HEW,37.8932991,23.72610092
ATH,37.93640137,23.94449997
VOL,39.21960068,22.79430008
JKH,38.34320068,26.1406002
PKH,37.29750061,23.14780045
JIK,37.68270111,26.3470993
IOA,39.69639969,20.82250023
HER,35.33969879,25.18029976
KSO,40.44630051,21.28219986
KIT,36.27429962,23.0170002
EFL,38.12009811,20.50049973
KZS,36.14170074,29.57640076
KLX,37.06829834,22.02549934
KGS,36.79330063,27.0916996
AOK,35.42139816,27.14599991
CFU,39.60189819,19.9116993
KSJ,35.42139816,26.90999985
KVA,40.91329956,24.61919975
KZI,40.28609848,21.84079933
LRS,37.18489838,26.8003006
LXS,39.917099,25.23629951
LRA,39.65628259,22.34000087
JMK,37.43510056,25.34810066
MLO,36.69689941,24.4769001
MJT,39.05670166,26.59830093
JNX,37.08110046,25.36809921
PAS,37.01029968,25.12809944
JTY,36.57989883,26.37579918
PVK,38.92549896,20.76530075
RHO,36.40539932,28.08620071
GPA,38.15110016,21.42560005
CHQ,35.53170013,24.14970016
JSI,39.17710114,23.50370026
SMI,37.68999863,26.9116993
JSY,37.42279816,24.95089912
SPJ,36.97389984,22.52630043
JTR,36.39920044,25.47929955
JSH,35.21609879,26.10129929
SKU,38.96760178,24.48719978
SKG,40.5196991,22.97089958
ZTH,37.75090027,20.88430023
BUD,47.43690109,19.25559998
DEB,47.48889923,21.61529922
MCQ,48.13690186,20.79140091
PEV,45.99089813,18.24099922
QGY,47.62440109,17.81360054
SOB,46.68640137,17.15909958
TZR,46.39310074,17.91749954
QZD,46.24689865,20.09079933
CRV,38.99720001,17.0802002
BRI,41.13890076,16.76059914
FOG,41.43289948,15.53499985
TAR,40.51750183,17.40320015
LCC,40.23920059,18.13330078
PSR,42.43170166,14.18109989
BDS,40.6576004,17.9470005
SUF,38.90539932,16.24230003
CIY,36.99460102,14.60718155
CTA,37.46680069,15.06639957
LMP,35.4978981,12.61810017
PNL,36.81650162,11.96889973
PMO,38.17599869,13.0909996
REG,38.07120132,15.65159988
TPS,37.91139984,12.48799992
NSY,37.40169907,14.92240047
BLX,46.16749954,12.24790001
CDF,46.57300186,12.11800003
RAN,44.36429977,12.22490025
ZIA,46.02140045,11.12419987
AHO,40.63209915,8.290769577
DCI,39.35419846,8.97247982
CAG,39.25149918,9.054280281
OLB,40.89870071,9.517629623
FNU,39.89429855,8.640399933
TTB,39.91880035,9.682979584
QVA,45.74219894,8.888230324
QMM,43.98600006,10.14280033
MXP,45.63059998,8.728110313
BGY,45.6739006,9.704170227
TRN,45.20080185,7.64963007
ALL,44.05059814,8.127429962
GOA,44.41329956,8.837499619
LIN,45.44509888,9.276740074
PMF,44.82450104,10.29640007
QPZ,44.9131012,9.723329544
AOT,45.73849869,7.368720055
CUF,44.54700089,7.623219967
AVB,46.0318985,12.5965004
BZO,46.46020126,11.3263998
UDN,46.03219986,13.1868
BLQ,44.53540039,11.2887001
TSF,45.64839935,12.19439983
FRL,44.19480133,12.07009983
VBS,45.42890167,10.33059978
TRS,45.82749939,13.47220039
RMI,44.02030182,12.61170006
VIC,45.57339859,11.52950001
QPA,45.39580154,11.84790039
VRN,45.39569855,10.88850021
AOI,43.61629868,13.36229992
VCE,45.50529861,12.3519001
QZO,43.45589828,11.84700012
LCV,43.82820129,10.5781002
QRT,42.42720032,12.85169983
SAY,43.25630188,11.25500011
CIA,41.79940033,12.59490013
FCO,41.80450058,12.25080013
QFR,41.64640045,13.29979992
QSR,40.62039948,14.91129971
EBA,42.76029968,10.23939991
QLT,41.54240036,12.9090004
NAP,40.88600159,14.29080009
PSA,43.68389893,10.3927002
FLR,43.81000137,11.20510006
GRS,42.75970078,11.07190037
PEG,43.09590149,12.51319981
LJU,46.22370148,14.45759964
MBX,46.47990036,15.68610001
POW,45.47340012,13.61499977
GTW,49.31439972,17.56889915
UHE,49.02939987,17.43969917
KLV,50.20299912,12.91499996
MKA,49.92279816,12.72469997
OSR,49.69630051,18.11109924
PED,50.01340103,15.73859978
PRV,49.42580032,17.40469933
PRG,50.10079956,14.26000023
BRQ,49.15129852,16.69440079
ZBE,49.92829895,18.07830048
TLV,32.01139832,34.88669968
BEV,31.28700066,34.72299957
ETH,29.56130028,34.96009827
EIY,30.62170029,35.20330048
HFA,32.80939865,35.04309845
RPN,32.98099899,35.57189941
KSW,33.21670151,35.59999847
MTZ,31.32819939,35.3885994
VTM,31.20829964,35.01229858
VDA,29.94029999,34.93579865
MIP,30.77610016,34.66669846
SDV,32.11470032,34.78219986
YOT,29.90620041,35.06669998
MLA,35.857498,14.4775
HOH,47.38499832,9.699999809
GRZ,46.99110031,15.43959999
INN,47.2602005,11.34399986
KLU,46.64250183,14.33769989
LNZ,48.23320007,14.1875
SZG,47.79330063,13.00430012
VIE,48.11029816,16.56970024
SMA,36.97140121,-25.17060089
BGC,41.85779953,-6.707129955
BYJ,38.07889938,-7.932400227
BGZ,41.58710098,-8.445139885
CHV,41.72232437,-7.463150024
CBP,40.15719986,-8.470000267
CVU,39.67150116,-31.11359978
COV,40.26480103,-7.479959965
FLW,39.45529938,-31.13139915
FAO,37.01440048,-7.965909958
GRW,39.09220123,-28.02980042
HOR,38.51990128,-28.71590042
TER,38.76179886,-27.09079933
FNC,32.69789886,-16.77449989
PDL,37.74119949,-25.69790077
PIX,38.5542984,-28.44129944
PRM,37.14929962,-8.58395958
OPO,41.24810028,-8.681389809
PXO,33.07339859,-16.35000038
LIS,38.78129959,-9.135919571
SIE,37.94169235,-8.817300797
SJZ,38.66550064,-28.17580032
VRL,41.27429962,-7.720469952
VSE,40.7254982,-7.888989925
BNX,44.94139862,17.29750061
OMO,43.28290176,17.84589958
SJJ,43.82460022,18.3314991
TZL,44.45869827,18.72480011
ARW,46.17660141,21.26199913
BCM,46.52190018,26.9102993
BAY,47.65840149,23.46999931
BBU,44.50320053,26.10210037
CND,44.36220169,28.48830032
CLJ,46.78519821,23.68619919
CSB,45.41999817,22.25329971
CRA,44.31809998,23.8885994
IAS,47.17850113,27.62059975
OMR,47.02529907,21.90250015
OTP,44.57220078,26.10219955
SBZ,45.78559875,24.09129906
SUJ,47.70330048,22.88570023
SCV,47.6875,26.35409927
TCE,45.0625,28.71430016
TGM,46.46770096,24.41250038
TSR,45.80989838,21.33790016
GVA,46.23809814,6.108950138
QLS,46.54529953,6.616670132
QNC,46.95750046,6.864719868
SIR,46.21960068,7.326759815
ZIN,46.67660141,7.879079819
LUG,46.00429916,8.910579681
BRN,46.91410065,7.497149944
BXO,46.97444444,8.396944444
ZHI,47.18159866,7.417190075
ZRH,47.46469879,8.54916954
ZJI,46.16080093,8.878609657
MLH,47.58959961,7.529910088
ACH,47.48500061,9.560770035
SMV,46.53409958,9.884110451
ESB,40.12810135,32.99509811
ANK,39.94979858,32.68859863
ADA,36.98220062,35.28039932
UAB,37.0021019,35.42589951
AFY,38.72639847,30.60110092
AYT,36.89870071,30.80050087
GZT,36.94720078,37.47869873
KFS,41.31420136,33.79579926
KYA,37.97900009,32.56190109
MZH,40.82939911,35.52199936
SSX,41.27864456,36.3051796
VAS,39.81380081,36.9034996
ONQ,41.50640106,32.08860016
MLX,38.43529892,38.0909996
ASR,38.770401,35.49539948
TJK,40.30743027,36.36740875
DNZ,37.78559875,29.70129967
NAV,38.77190018,34.53450012
IST,40.97689819,28.81459999
CII,37.81499863,27.89529991
BTZ,40.23329926,29.00919914
BZI,39.61930084,27.9260006
BDM,40.31800079,27.97769928
CKZ,40.13769913,26.42679977
ESK,39.78409958,30.58209991
ADB,38.29240036,27.15699959
IGL,38.51300049,27.01009941
USQ,38.68149948,29.47170067
KCO,40.73500061,30.08329964
YEI,40.25519943,29.56259918
DLM,36.71310043,28.79249954
TEQ,41.13819885,27.91909981
BXN,37.14009857,27.66970062
AOE,39.80989838,30.51939964
EZS,38.60689926,39.29140091
DIY,37.89390183,40.20100021
ERC,39.71020126,39.52700043
ERZ,39.95650101,41.17020035
KSY,40.56219864,43.11500168
TZX,40.99509811,39.78969955
SFQ,37.09429932,38.8470993
VAN,38.46820068,43.33229828
BAL,37.92900085,41.11660004
MSR,38.74779892,41.66120148
SXZ,37.97890091,41.8404007
SIC,42.01580048,35.06639862
KCM,37.53882599,36.95352173
AJI,39.65454102,43.02597809
ADF,37.73139954,38.46889877
MQM,37.22330093,40.63169861
GNY,37.44566345,38.89559174
IGD,39.97662735,43.87664795
HTY,36.36277771,36.28222275
ISE,37.85540009,30.36840057
EDO,39.55459976,27.01379967
BJV,37.25059891,27.66430092
GZP,36.29921722,32.30059814
SZF,41.25450134,36.56710052
SAW,40.89860153,29.30920029
GKD,40.20449829,25.88330078
BZY,47.83810043,27.78149986
KIV,46.92770004,28.93099976
OHD,41.18000031,20.74230003
SKP,41.96160126,21.62140083
GIB,36.15119934,-5.34965992
BEG,44.81840134,20.3090992
IVG,42.8390007,19.86199951
BJY,44.935299,20.2575
INI,43.337299,21.853701
QND,45.385799,19.839199
TGD,42.3594017,19.25189972
TIV,42.40470123,18.72330093
UZC,43.898899,19.697701
QWV,44.29781667,20.02191111
ZRE,45.339756,20.454078
BTS,48.17020035,17.21269989
KSC,48.6631012,21.24110031
LUE,48.33940125,19.73579979
PZY,48.62519836,17.82839966
POV,49.02970123,21.31559944
SLD,48.63779831,19.13409996
TAT,49.07360077,20.24110031
ILZ,49.23149872,18.6135006
GDT,21.44449997,-71.14230347
MDS,21.82602,-71.8025
NCA,21.91749954,-71.93959808
PIC,21.89999962,-72.09999847
PLS,21.77359962,-72.26589966
