Airline,Airline_ID,Source_IATA,Source_ID,Dest_IATA,Dest_ID,Equipment,Aircraft
AA,24,DFW,3670,BOG,2709,319,A319
AA,24,DFW,3670,BOS,3448,738 757,737
AA,24,DFW,3670,BPT,3612,ERD ER4 CRJ,Other
AA,24,DFW,3670,BRO,3738,CRJ ER4,Other
AA,24,DFW,3670,BTR,3846,ERD ER4 CRJ,Other
AA,24,DFW,3670,BWI,3849,M83 M80,Other
AA,24,DFW,3670,BZE,1957,738,737
AA,24,DFW,3670,CAE,3561,ER4,Other
AA,24,DFW,3670,CCS,2851,738,737
AA,24,DFW,3670,CDG,1382,763 777,767
AA,24,DFW,3670,CHA,3578,ERD ER4,Other
AA,24,DFW,3670,CHS,3806,ER4 ERD,Other
AA,24,DFW,3670,CID,4043,ER4 CRJ,Other
AA,24,DFW,3670,CLE,3486,319,A319
AA,24,DFW,3670,CLL,3715,ER4 ERD CRJ,Other
AA,24,DFW,3670,CLT,3876,321 319 M80 M83 320 737 757,A321
AA,24,DFW,3670,CMH,3759,M83 M80,Other
AA,24,DFW,3670,CMI,4049,ER4,Other
AA,24,DFW,3670,COS,3819,M80 M83,Other
AA,24,DFW,3670,COU,3719,ER4 ERD,Other
AA,24,DFW,3670,CRP,3744,319,A319
AA,24,DFW,3670,CRW,4285,CRJ,Other
AA,24,DFW,3670,CUN,1852,738 757,737
AA,24,DFW,3670,CUU,1797,ERD ER4,Other
AA,24,DFW,3670,CVG,3488,ERD ER4,Other
AA,24,DFW,3670,CZM,1800,738,737
AA,24,DFW,3670,DAY,3627,319 M80 M83,MD80
AA,24,DFW,3670,DCA,3520,738 M80,737
AA,24,DFW,3670,DEN,3751,738 M80 M83,737
AA,24,DFW,3670,DRO,3713,ER4 CRJ,Other
AA,24,DFW,3670,DSM,3729,M83 M80,Other
AA,24,DFW,3670,DTW,3645,738 M83 M80,737
AA,24,DFW,3670,ELP,3559,M80 319,Other
AA,24,DFW,3670,EVV,4018,ERD,Other
AA,24,DFW,3670,EWR,3494,M83 M80,Other
AA,24,DFW,3670,EZE,3988,777,777
AA,24,DFW,3670,FAR,4292,ER4 ERD,Other
AA,24,DFW,3670,FAT,3687,M80,Other
AA,24,DFW,3670,FLL,3533,738,737
AA,24,DFW,3670,FRA,340,777,777
AA,24,DFW,3670,FSD,4009,ER4 CRJ,Other
AA,24,DFW,3670,FSM,3437,ER4 ERD,Other
AA,24,DFW,3670,FWA,4041,ER4,Other
AA,24,DFW,3670,GCK,3497,ERD ER4,Other
AA,24,DFW,3670,GDL,1804,M80,Other
AA,24,DFW,3670,GGG,3465,ER4 ERD,Other
AA,24,DFW,3670,GIG,2560,763,767
AA,24,DFW,3670,GJT,4063,ER4,Other
AA,24,DFW,3670,GPT,4038,ERD ER4,Other
AA,24,DFW,3670,GRI,5740,ERD ER4,Other
AA,24,DFW,3670,GRK,3775,ER4 CRJ ERD,Other
AA,24,DFW,3670,GRR,3685,ER4 ERD,Other
AA,24,DFW,3670,GRU,2564,77W,777
AA,24,DFW,3670,GSO,4008,ER4,Other
AA,24,DFW,3670,GSP,4034,ER4,Other
AA,24,DFW,3670,GUA,1767,738,737
AA,24,DFW,3670,HNL,3728,763,767
AA,24,DFW,3670,HOU,3566,M83 M80,Other
AA,24,DFW,3670,HSV,4113,319,A319
AA,24,DFW,3670,IAD,3714,738 M80,737
AA,24,DFW,3670,IAH,3550,M83 M80,Other
AA,24,DFW,3670,ICN,3930,777,777
AA,24,DFW,3670,ICT,3457,319,A319
AA,24,DFW,3670,IND,3585,M80 M83,Other
AA,24,DFW,3670,JAN,3580,ER4 ERD,Other
AA,24,DFW,3670,JAX,3712,M80 M83,Other
AA,24,DFW,3670,JFK,3797,738,737
AA,24,DFW,3670,JLN,4354,ER4,Other
AA,24,DFW,3670,LAS,3877,738 M80 M83 757,737
AA,24,DFW,3670,LAW,4256,ERD ER4,Other
AA,24,DFW,3670,LAX,3484,738 763 757 M83,737
AA,24,DFW,3670,LBB,3829,M80 M83,Other
AA,24,DFW,3670,LCH,3513,ERD ER4,Other
AA,24,DFW,3670,LEX,4017,ERD ER4,Other
AA,24,DFW,3670,LFT,3493,ERD ER4 CRJ,Other
AA,24,DFW,3670,LGA,3697,738,737
AA,24,DFW,3670,LHR,507,77W 777,777
AA,24,DFW,3670,LIM,2789,763,767
AA,24,DFW,3670,LIR,1881,738,737
AA,24,DFW,3670,LIT,3660,M80 M83,Other
AA,24,DFW,3670,LRD,3691,ERD CRJ ER4,Other
AA,24,DFW,3670,MAD,1229,777,777
AA,24,DFW,3670,MAF,3652,ERD CRJ ER4,Other
AA,24,DFW,3670,MBJ,1780,738,737
AA,24,DFW,3670,MCI,3458,M80 M83,Other
AA,24,DFW,3670,MCO,3878,738 M80 M83 757,737
AA,24,DFW,3670,MEM,3473,319,A319
AA,24,DFW,3670,MEX,1824,M80 M83,Other
AA,24,DFW,3670,MFE,3826,319 M80 M83,MD80
AA,24,DFW,3670,MGM,4115,ER4 ERD,Other
AA,24,DFW,3670,MHK,4050,ER4 ERD,Other
AA,24,DFW,3670,MIA,3576,738 763 757,737
AA,24,DFW,3670,MKE,3717,M80 M83,Other
AA,24,DFW,3670,MLI,4072,ERD ER4,Other
AA,24,DFW,3670,MLM,1821,ER4,Other
AA,24,DFW,3670,MLU,3732,ER4 CRJ,Other
AA,24,DFW,3670,MOB,3782,ER4 CRJ,Other
AA,24,DFW,3670,MSN,3459,ER4 CRJ,Other
AA,24,DFW,3670,MSP,3858,M80 M83 738,Other
AA,24,DFW,3670,MSY,3861,M83 M80,Other
AA,24,DFW,3670,MTY,1825,M80 M83,Other
AA,24,DFW,3670,MZT,1826,ERD ER4,Other
AA,24,DFW,3670,NAS,1953,738,737
AA,24,DFW,3670,NRT,2279,777,777
AA,24,DFW,3670,OGG,3456,763,767
AA,24,DFW,3670,OKC,3863,M80 M83,Other
AA,24,DFW,3670,OMA,3454,M83 M80,Other
AA,24,DFW,3670,ONT,3734,M83 M80,Other
AA,24,DFW,3670,ORD,3830,M80 M83,Other
AA,24,DFW,3670,ORF,3611,M80 M83,Other
AA,24,DFW,3670,PBC,1831,ERD,Other
AA,24,DFW,3670,PBI,3722,738,737
AA,24,DFW,3670,PDX,3720,M83,Other
AA,24,DFW,3670,PHL,3752,738 320 319 M83 M80 E90 757,737
AA,24,DFW,3670,PHX,3462,321 738 M80 319 M83 320,A321
AA,24,DFW,3670,PIA,4046,ER4,Other
AA,24,DFW,3670,PIT,3570,M80,Other
AA,24,DFW,3670,PLS,1754,738,737
AA,24,DFW,3670,PNS,3564,M83 M80,Other
AA,24,DFW,3670,PSP,3839,M80 M83,Other
AA,24,DFW,3670,PTY,1871,738,737
AA,24,DFW,3670,PVR,1836,M80 M83,Other
AA,24,DFW,3670,QRO,1838,ERD,Other
AA,24,DFW,3670,RAP,4087,ER4 CRJ,Other
AA,24,DFW,3670,RDU,3626,M80 M83 738,Other
AA,24,DFW,3670,RIC,3608,M80 M83,Other
AA,24,DFW,3670,RNO,3807,M83 738,Other
AA,24,DFW,3670,ROW,3736,ERD,Other
AA,24,DFW,3670,RSW,3793,738,737
AA,24,DFW,3670,RTB,1774,738,737
AA,24,DFW,3670,SAF,3784,ER4 ERD,Other
AA,24,DFW,3670,SAL,1892,738,737
AA,24,DFW,3670,SAN,3731,738 M80 M83 757,737
AA,24,DFW,3670,SAT,3621,M83 M80,Other
AA,24,DFW,3670,SAV,3613,ER4,Other
AA,24,DFW,3670,SCL,2650,763,767
AA,24,DFW,3670,SDF,4014,M80 M83 319,Other
AA,24,DFW,3670,SEA,3577,738 757,737
AA,24,DFW,3670,SFO,3469,738 757 763,737
AA,24,DFW,3670,SGF,4348,ERD ER4,Other
AA,24,DFW,3670,SHV,3609,CRJ ERD ER4,Other
AA,24,DFW,3670,SJC,3748,M83,Other
AA,24,DFW,3670,SJD,1840,M80 M83,Other
AA,24,DFW,3670,SJO,1885,757,757
AA,24,DFW,3670,SJT,3708,ER4 CRJ ERD,Other
AA,24,DFW,3670,SJU,2890,757,757
AA,24,DFW,3670,SLC,3536,M83 M80,Other
AA,24,DFW,3670,SLP,1842,ERD,Other
AA,24,DFW,3670,SMF,3817,M83,Other
AA,24,DFW,3670,SNA,3867,738,737
AA,24,DFW,3670,SPI,4336,ERD ER4,Other
AA,24,DFW,3670,SPS,3680,ER4 CRJ ERD,Other
AA,24,DFW,3670,STL,3678,M80 M83 738,Other
AA,24,DFW,3670,TLH,3698,ER4 ERD,Other
AA,24,DFW,3670,TPA,3646,738 M83 M80,737
AA,24,DFW,3670,TRC,1845,ER4,Other
AA,24,DFW,3670,TUL,3855,M83 757 M80 738,Other
AA,24,DFW,3670,TUS,3636,M80 M83,Other
AA,24,DFW,3670,TXK,3770,ERD ER4,Other
AA,24,DFW,3670,TYR,3848,ERD ER4 CRJ,Other
AA,24,DFW,3670,TYS,3676,ERD ER4 CRJ,Other
AA,24,DFW,3670,VPS,3873,ER4 CRJ ERD,Other
AA,24,DFW,3670,XNA,4356,M80,Other
AA,24,DFW,3670,YEG,49,319,A319
AA,24,DFW,3670,YUL,146,738,737
AA,24,DFW,3670,YVR,156,738,737
AA,24,DFW,3670,YYC,178,M80 M83 738,Other
AA,24,DFW,3670,YYZ,193,319,A319
AA,24,DFW,3670,ZCL,1855,ERD,Other
AA,24,DKR,1084,BJL,1050,L4T,Other
AA,24,DKR,1084,LPA,1054,320,A320
AA,24,DOH,11051,BAH,2057,777,777
AA,24,DOH,11051,IAD,3714,777,777
AA,24,DOH,11051,IAH,3550,777,777
AA,24,DOH,11051,JFK,3797,777,777
AA,24,DOH,11051,ORD,3830,777,777
AA,24,DOH,11051,PHL,3752,777,777
AA,24,DOM,2877,SJU,2890,SF3,Other
AA,24,DRO,3713,DFW,3670,ER4 CRJ,Other
AA,24,DRO,3713,PHX,3462,CRJ CR9,Other
AA,24,DRW,3999,BNE,3320,763 737,767
AA,24,DRW,3999,SYD,3361,737,737
AA,24,DSM,3729,CLT,3876,CR9,Other
AA,24,DSM,3729,DCA,3520,E70 CRJ,Other
AA,24,DSM,3729,DFW,3670,M80 M83,Other
AA,24,DSM,3729,ORD,3830,E75 ERD ER4,Other
AA,24,DSM,3729,PHX,3462,319,A319
AA,24,DTW,3645,CLT,3876,319 321,A319
AA,24,DTW,3645,DCA,3520,E70 CRJ E75,Other
AA,24,DTW,3645,DFW,3670,M83 M80 738,Other
AA,24,DTW,3645,LGA,3697,CR7,Other
AA,24,DTW,3645,MIA,3576,738,737
AA,24,DTW,3645,ORD,3830,E75 ERD ER4 CR7,Other
AA,24,DTW,3645,PHL,3752,320 E90 319,767
AA,24,DTW,3645,PHX,3462,319 321,A319
AA,24,DTW,3645,YUL,146,330,A330
AA,24,DUB,599,CLT,3876,757,757
AA,24,DUB,599,JFK,3797,757,757
AA,24,DUB,599,LHR,507,319,A319
AA,24,DUB,599,ORD,3830,763,767
AA,24,DUB,599,PHL,3752,332,A330
AA,24,DUS,345,AUH,2179,330,A330
AA,24,DUS,345,JFK,3797,330,A330
AA,24,DUS,345,LAX,3484,330,A330
AA,24,DUS,345,LHR,507,319 320,A319
AA,24,DUS,345,MIA,3576,330,A330
AA,24,DUS,345,ORD,3830,763,767
AA,24,DUS,345,RSW,3793,330,A330
AA,24,DXB,2188,LHR,507,744 777,747
AA,24,EBB,1187,LHR,507,767,767
AA,24,EDI,535,LHR,507,767 320 321,767
AA,24,EIS,2903,SJU,2890,SF3,Other
AA,24,ELH,1943,MIA,3576,ER4,Other
AA,24,ELM,3946,PHL,3752,DH3,Other
AA,24,ELP,3559,DFW,3670,M80 319,Other
AA,24,ELP,3559,LAX,3484,CRJ,Other
AA,24,ELP,3559,ORD,3830,E75,Other
AA,24,ELP,3559,PHX,3462,CRJ CR9,Other
AA,24,ERI,4276,PHL,3752,DH3,Other
AA,24,EUG,4099,LAX,3484,CRJ,Other
AA,24,EUG,4099,PDX,3720,DH4,Other
AA,24,EVV,4018,DFW,3670,ERD,Other
AA,24,EVV,4018,ORD,3830,ER4 ERD,Other
AA,24,EWN,3730,CLT,3876,DH8 DH3,Other
AA,24,EWR,3494,CLT,3876,321 320 737 319,A321
AA,24,EWR,3494,DFW,3670,M83 M80,Other
AA,24,EWR,3494,HKG,3077,773,777
AA,24,EWR,3494,LHR,507,777 787,777
AA,24,EWR,3494,MIA,3576,757 738,757
AA,24,EWR,3494,ORD,3830,E75 CR7,Other
AA,24,EWR,3494,ORY,1386,757,757
AA,24,EWR,3494,PHL,3752,DH3,Other
AA,24,EWR,3494,PHX,3462,320,A320
AA,24,EWR,3494,SEA,3577,737,737
AA,24,EYW,3875,MIA,3576,ERD,Other
AA,24,EZE,3988,DFW,3670,777,777
AA,24,EZE,3988,JFK,3797,777,777
AA,24,EZE,3988,MIA,3576,777,777
AA,24,FAR,4292,DFW,3670,ER4 ERD,Other
AA,24,FAR,4292,ORD,3830,ER4,Other
AA,24,FAT,3687,DFW,3670,M80,Other
AA,24,FAT,3687,LAX,3484,CRJ,Other
AA,24,FAT,3687,PHX,3462,CR9 CRJ,Other
AA,24,FAY,5738,CLT,3876,DH8,Other
AA,24,FAY,5738,DCA,3520,DH3,Other
AA,24,FCO,1555,CLT,3876,333,A330
AA,24,FCO,1555,JFK,3797,763,767
AA,24,FCO,1555,LHR,507,321 767 319 320,A321
AA,24,FCO,1555,ORD,3830,763,767
AA,24,FCO,1555,PHL,3752,333,A330
AA,24,FDF,2878,MIA,3576,738,737
AA,24,FDF,2878,SJU,2890,SF3,Other
AA,24,FLG,4261,PHX,3462,CRJ,Other
AA,24,FLL,3533,CLT,3876,319 321 320 737,A319
AA,24,FLL,3533,DCA,3520,319,A319
AA,24,FLL,3533,DFW,3670,738,737
AA,24,FLL,3533,ORD,3830,738,737
AA,24,FLL,3533,PAP,1897,738,737
AA,24,FLL,3533,PHL,3752,320 319 737,A320
AA,24,FLL,3533,PHX,3462,320 319,A320
AA,24,FLO,3879,CLT,3876,DH3 DH8,Other
AA,24,FNT,4089,ORD,3830,ER4 ERD,Other
AA,24,FPO,1948,CLT,3876,CR7,Other
AA,24,FPO,1948,MIA,3576,ER4 ERD,Other
AA,24,FRA,340,CLT,3876,333 332,A330
AA,24,FRA,340,DFW,3670,777,777
AA,24,FRA,340,KUL,3304,777,777
AA,24,FRA,340,LHR,507,320 767 319,767
AA,24,FRA,340,PHL,3752,332 767,A330
AA,24,FSD,4009,DFW,3670,ER4 CRJ,Other
AA,24,FSD,4009,ORD,3830,ER4 ERD,Other
AA,24,FSM,3437,DFW,3670,ER4 ERD,Other
AA,24,FUK,2305,NRT,2279,737,737
AA,24,FWA,4041,DFW,3670,ER4,Other
AA,24,FWA,4041,ORD,3830,ER4 ERD,Other
AA,24,GCK,3497,DFW,3670,ER4 ERD,Other
AA,24,GCM,1926,CLT,3876,320 321 319,A320
AA,24,GCM,1926,MIA,3576,738,737
AA,24,GCM,1926,PHL,3752,319,A319
AA,24,GDL,1804,DFW,3670,M80,Other
AA,24,GDL,1804,LAX,3484,737,737
AA,24,GDL,1804,PHX,3462,CR9 CRJ,Other
AA,24,GDL,1804,SJC,3748,737,737
AA,24,GEG,3467,PHX,3462,319,A319
AA,24,GGG,3465,DFW,3670,ER4 ERD,Other
AA,24,GGT,1941,MIA,3576,ER4,Other
AA,24,GIB,1738,LHR,507,320,A320
AA,24,GIG,2560,CLT,3876,767,767
AA,24,GIG,2560,DFW,3670,763,767
AA,24,GIG,2560,JFK,3797,763,767
AA,24,GIG,2560,MIA,3576,763,767
AA,24,GJT,4063,DFW,3670,ER4,Other
AA,24,GJT,4063,PHX,3462,CRJ,Other
AA,24,GLA,534,LHR,507,319 320 321,A319
AA,24,GLA,534,PHL,3752,757,757
AA,24,GND,2882,MIA,3576,738,737
AA,24,GNV,3472,CLT,3876,CRJ,Other
AA,24,GNV,3472,MIA,3576,ER4,Other
AA,24,GOT,687,LHR,507,320 321 319,A320
AA,24,GPT,4038,CLT,3876,CRJ CR7,Other
AA,24,GPT,4038,DFW,3670,ERD ER4,Other
AA,24,GRB,3653,ORD,3830,ER4,Other
AA,24,GRI,5740,DFW,3670,ER4 ERD,Other
AA,24,GRK,3775,DFW,3670,ER4 CRJ ERD,Other
AA,24,GRR,3685,DFW,3670,ERD ER4,Other
AA,24,GRR,3685,ORD,3830,ER4 ERD,Other
AA,24,GRU,2564,CLT,3876,332,A330
AA,24,GRU,2564,DFW,3670,77W,777
AA,24,GRU,2564,JFK,3797,77W 777 773,777
AA,24,GRU,2564,LAX,3484,777,777
AA,24,GRU,2564,MCO,3878,320,A320
AA,24,GRU,2564,MIA,3576,773 777,777
AA,24,GSO,4008,CLT,3876,DH8,Other
AA,24,GSO,4008,DCA,3520,CRJ,Other
AA,24,GSO,4008,DFW,3670,ER4,Other
AA,24,GSO,4008,LGA,3697,ERD,Other
AA,24,GSO,4008,MIA,3576,ER4,Other
AA,24,GSO,4008,PHL,3752,E75 CRJ E70,Other
AA,24,GSP,4034,CLT,3876,DH3 DH8,Other
AA,24,GSP,4034,DCA,3520,CRJ,Other
AA,24,GSP,4034,DFW,3670,ER4,Other
AA,24,GSP,4034,PHL,3752,CRJ,Other
AA,24,GUA,1767,DFW,3670,738,737
AA,24,GUA,1767,MIA,3576,738,737
AA,24,GVA,1665,LHR,507,320 319 321,A320
AA,24,GYE,2673,JFK,3797,763,767
AA,24,GYE,2673,MIA,3576,738 763 757,737
AA,24,GYE,2673,SCY,6045,319,A319
AA,24,GYE,2673,UIO,2688,319,A319
AA,24,HAJ,352,LHR,507,319,A319
AA,24,HAM,342,LHR,507,320 319 321,A320
AA,24,HAN,3199,NRT,2279,763,767
AA,24,HEL,421,JFK,3797,330,A330
AA,24,HEL,421,LHR,507,320,A320
AA,24,HEL,421,MAN,478,E70,Other
AA,24,HHH,8314,CLT,3876,DH3,Other
AA,24,HHH,8314,DCA,3520,DH3,Other
AA,24,HKG,3077,EWR,3494,773,777
AA,24,HKG,3077,JFK,3797,773,777
AA,24,HKG,3077,LAX,3484,773,777
AA,24,HKG,3077,NRT,2279,763,767
AA,24,HKG,3077,ORD,3830,773,777
AA,24,HKG,3077,SFO,3469,773 744,777
AA,24,HMO,1807,PHX,3462,CRJ,Other
AA,24,HND,2359,HNL,3728,777,777
AA,24,HND,2359,SFO,3469,787,787
AA,24,HNL,3728,DFW,3670,763,767
AA,24,HNL,3728,HND,2359,777,777
AA,24,HNL,3728,KIX,3992,777,777
AA,24,HNL,3728,LAX,3484,757,757
AA,24,HNL,3728,NGO,3942,777,777
AA,24,HNL,3728,NRT,2279,787 777,787
AA,24,HNL,3728,OAK,3453,737,737
AA,24,HNL,3728,PHX,3462,757,757
AA,24,HNL,3728,SJC,3748,737,737
AA,24,HNL,3728,SYD,3361,763,767
AA,24,HOU,3566,DFW,3670,M83 M80,Other
AA,24,HPN,3589,CLT,3876,CRJ,Other
AA,24,HPN,3589,DCA,3520,CRJ,Other
AA,24,HPN,3589,ORD,3830,ERD,Other
AA,24,HPN,3589,PHL,3752,DH3,Other
AA,24,HSV,4113,CLT,3876,CR7 CRJ,Other
AA,24,HSV,4113,DCA,3520,E70 CRJ,Other
AA,24,HSV,4113,DFW,3670,319,A319
AA,24,HSV,4113,ORD,3830,ER4,Other
AA,24,HTS,5742,CLT,3876,DH3 DH8,Other
AA,24,HVN,4006,PHL,3752,DH3,Other
AA,24,HYD,\N,LHR,507,767,767
AA,24,IAD,3714,AUH,2179,340,A340
AA,24,IAD,3714,CLT,3876,CR7 CR9,Other
AA,24,IAD,3714,DFW,3670,738 M80,737
AA,24,IAD,3714,DOH,11051,777,777
AA,24,IAD,3714,LAX,3484,738,737
AA,24,IAD,3714,LHR,507,744 777,747
AA,24,IAD,3714,MIA,3576,738,737
AA,24,IAH,3550,CLT,3876,321 737 319 320,A321
AA,24,IAH,3550,DFW,3670,M80 M83,Other
AA,24,IAH,3550,DOH,11051,777,777
AA,24,IAH,3550,LAX,3484,CR7,Other
AA,24,IAH,3550,LHR,507,744 777,747
AA,24,IAH,3550,MIA,3576,738,737
AA,24,IAH,3550,ORD,3830,CR7,Other
AA,24,IAH,3550,PHL,3752,E90,Other
AA,24,IAH,3550,PHX,3462,319 320,A319
AA,24,ICN,3930,DFW,3670,777,777
AA,24,ICN,3930,NRT,2279,737,737
AA,24,ICT,3457,DFW,3670,319,A319
AA,24,ICT,3457,ORD,3830,CRJ,Other
AA,24,ILM,3845,CLT,3876,319 CR9,A319
AA,24,ILM,3845,DCA,3520,CRJ,Other
AA,24,ILM,3845,LGA,3697,ERD,Other
AA,24,ILM,3845,PHL,3752,CRJ E75,Other
AA,24,IND,3585,CLT,3876,319,A319
AA,24,IND,3585,DCA,3520,E70 E75 CRJ,Other
AA,24,IND,3585,DFW,3670,M80 M83,Other
AA,24,IND,3585,JFK,3797,ER4,Other
AA,24,IND,3585,LAX,3484,738,737
AA,24,IND,3585,MIA,3576,ER4,Other
AA,24,IND,3585,ORD,3830,E75 ER4 ERD CR7,Other
AA,24,IND,3585,PHL,3752,E90,Other
AA,24,IND,3585,PHX,3462,320 319,A320
AA,24,IPT,3584,PHL,3752,DH3,Other
AA,24,ISB,2223,AUH,2179,320 332,A320
AA,24,ISP,3857,DCA,3520,CRJ,Other
AA,24,ISP,3857,PHL,3752,DH3,Other
AA,24,IST,1701,LHR,507,320,A320
AA,24,ITH,3947,PHL,3752,DH3,Other
AA,24,ITM,2334,NRT,2279,773 737,777
AA,24,JAN,3580,CLT,3876,CRJ CR7,Other
AA,24,JAN,3580,DCA,3520,CRJ,Other
AA,24,JAN,3580,DFW,3670,ER4 ERD,Other
AA,24,JAX,3712,CLT,3876,319 737,A319
AA,24,JAX,3712,DCA,3520,E75 CRJ E70,Other
AA,24,JAX,3712,DFW,3670,M83 M80,Other
AA,24,JAX,3712,MIA,3576,ER4 ERD,Other
AA,24,JAX,3712,ORD,3830,ER4 CR7,Other
AA,24,JAX,3712,PHL,3752,E90,Other
AA,24,JFK,3797,AMM,2170,340 330,A340
AA,24,JFK,3797,ANU,2874,738,737
AA,24,JFK,3797,AUH,2179,777,777
AA,24,JFK,3797,AUS,3673,738,737
AA,24,JFK,3797,BCN,1218,763,767
AA,24,JFK,3797,BDA,4069,738,737
AA,24,JFK,3797,BNA,3690,ER4,Other
AA,24,JFK,3797,BOS,3448,738,737
AA,24,JFK,3797,BWI,3849,ER4,Other
AA,24,JFK,3797,CCS,2851,757 738,757
AA,24,JFK,3797,CDG,1382,763 757,767
AA,24,JFK,3797,CLE,3486,ER4,Other
AA,24,JFK,3797,CLT,3876,321 319,A321
AA,24,JFK,3797,CMH,3759,ER4 CR7,Other
AA,24,JFK,3797,CUN,1852,738,737
AA,24,JFK,3797,CVG,3488,ER4,Other
AA,24,JFK,3797,DCA,3520,738,737
AA,24,JFK,3797,DFW,3670,738 757,737
AA,24,JFK,3797,DOH,11051,777,777
AA,24,JFK,3797,DUB,599,757,757
AA,24,JFK,3797,DUS,345,330,A330
AA,24,JFK,3797,EZE,3988,777,777
AA,24,JFK,3797,FCO,1555,763,767
AA,24,JFK,3797,GIG,2560,763,767
AA,24,JFK,3797,GRU,2564,773 77W 777,777
AA,24,JFK,3797,GYE,2673,763,767
AA,24,JFK,3797,HEL,421,330,A330
AA,24,JFK,3797,HKG,3077,773,777
AA,24,JFK,3797,IND,3585,ER4,Other
AA,24,JFK,3797,LAS,3877,738,737
AA,24,JFK,3797,LAX,3484,32B 762,A321
AA,24,JFK,3797,LCY,503,318,A310
AA,24,JFK,3797,LHR,507,777 77W,777
AA,24,JFK,3797,LIM,2789,763,767
AA,24,JFK,3797,MAD,1229,330 757 340,A330
AA,24,JFK,3797,MAN,478,757,757
AA,24,JFK,3797,MCO,3878,763 757,767
AA,24,JFK,3797,MIA,3576,757 763 738,757
AA,24,JFK,3797,MXP,1524,763,767
AA,24,JFK,3797,NRT,2279,787 773,787
AA,24,JFK,3797,ORD,3830,738,737
AA,24,JFK,3797,ORF,3611,ER4,Other
AA,24,JFK,3797,ORY,1386,757,757
AA,24,JFK,3797,PAP,1897,763,767
AA,24,JFK,3797,PHX,3462,321,A321
AA,24,JFK,3797,PIT,3570,ER4,Other
AA,24,JFK,3797,RDU,3626,ERD CR7,Other
AA,24,JFK,3797,SAN,3731,738,737
AA,24,JFK,3797,SCL,2650,787,787
AA,24,JFK,3797,SEA,3577,738,737
AA,24,JFK,3797,SFO,3469,32B 763,A321
AA,24,JFK,3797,SJO,1885,738,737
AA,24,JFK,3797,SJU,2890,757,757
AA,24,JFK,3797,STT,2883,757,757
AA,24,JFK,3797,SXM,2899,757,757
AA,24,JFK,3797,TPA,3646,CR7,Other
AA,24,JFK,3797,TXL,351,330,A330
AA,24,JFK,3797,YUL,146,ERD,Other
AA,24,JFK,3797,YYC,178,737,737
AA,24,JFK,3797,YYZ,193,CR7,Other
AA,24,JFK,3797,ZRH,1678,763,767
AA,24,JLN,4354,DFW,3670,ER4,Other
AA,24,JNB,813,LHR,507,380 744,A380
AA,24,JNU,3492,KTN,3808,737,737
AA,24,JUL,2792,AQP,2802,320,A320
AA,24,KHH,2264,NRT,2279,763,767
AA,24,KIN,1779,MIA,3576,738,737
AA,24,KIX,3992,HNL,3728,777,777
AA,24,KOA,3514,LAX,3484,757,757
AA,24,KOA,3514,OAK,3453,737,737
AA,24,KOA,3514,PHX,3462,757,757
AA,24,KOA,3514,SJC,3748,737,737
AA,24,KTN,3808,JNU,3492,734,737
AA,24,KTN,3808,SEA,3577,734,737
AA,24,KUL,3304,BKK,3885,737,737
AA,24,KUL,3304,CDG,1382,380,A380
AA,24,KUL,3304,FRA,340,777,777
AA,24,KUL,3304,LGK,3305,737,737
AA,24,KUL,3304,LHR,507,380,A380
AA,24,KUL,3304,NRT,2279,763,767
AA,24,KUL,3304,PEN,3308,737,737
AA,24,KUL,3304,SIN,3316,737,737
AA,24,KWI,2176,LHR,507,744,747
AA,24,LAS,3877,CLT,3876,321,A321
AA,24,LAS,3877,DCA,3520,320 319,A320
AA,24,LAS,3877,DFW,3670,M80 738 M83 757,Other
AA,24,LAS,3877,JFK,3797,738,737
AA,24,LAS,3877,LAX,3484,738,737
AA,24,LAS,3877,LGW,502,777,777
AA,24,LAS,3877,LHR,507,744,747
AA,24,LAS,3877,MIA,3576,757 738,757
AA,24,LAS,3877,ORD,3830,M83 738,Other
AA,24,LAS,3877,PHL,3752,320 321,A320
AA,24,LAS,3877,PHX,3462,320 321 319,A320
AA,24,LAS,3877,YEG,49,737,737
AA,24,LAS,3877,YVR,156,737,737
AA,24,LAS,3877,YYC,178,737,737
AA,24,LAS,3877,YYZ,193,737,737
AA,24,LAW,4256,DFW,3670,ER4 ERD,Other
AA,24,LAX,3484,ABQ,4019,CRJ CR7,Other
AA,24,LAX,3484,ANC,3774,737,737
AA,24,LAX,3484,AUS,3673,M83 738,Other
AA,24,LAX,3484,BDL,3825,738,737
AA,24,LAX,3484,BNA,3690,738,737
AA,24,LAX,3484,BNE,3320,744,747
AA,24,LAX,3484,BOS,3448,757 738,757
AA,24,LAX,3484,CLT,3876,321,A321
AA,24,LAX,3484,CMH,3759,738,737
AA,24,LAX,3484,DCA,3520,738,737
AA,24,LAX,3484,DEN,3751,CR7,Other
AA,24,LAX,3484,DFW,3670,738 763 757 M83,737
AA,24,LAX,3484,DUS,345,330,A330
AA,24,LAX,3484,ELP,3559,CRJ,Other
AA,24,LAX,3484,EUG,4099,CRJ,Other
AA,24,LAX,3484,FAT,3687,CRJ,Other
AA,24,LAX,3484,GDL,1804,737,737
AA,24,LAX,3484,GRU,2564,777,777
AA,24,LAX,3484,HKG,3077,773,777
AA,24,LAX,3484,HNL,3728,757,757
AA,24,LAX,3484,IAD,3714,738,737
